frame,name,x,y,w,h,confidence,ground_truth
8152,dumbbell,75,178,30,38,0.9807921,0
8154,jump rope,63,189,43,54,0.9668105,0
8154,step,523,226,62,67,0.8110744,0
8154,drawer,339,179,28,29,0.97283596,0
8154,granola bar,359,161,10,16,0.7740213,0
8154,notebook,370,161,21,24,0.62525773,0
8154,pen,359,161,10,12,0.76509464,0
8154,sport drink,334,163,18,20,0.8572898,0
8154,water bottle,335,129,21,23,0.92027664,0
8154,spray bottle,337,119,24,27,0.94853604,0
8154,paper towel,334,110,25,27,0.9531761,0
8154,pill bottle,344,149,10,10,0.6779141,0
8154,dumbbell,76,178,30,38,0.9887699,0
8156,jump rope,63,188,43,55,0.9669942,0
8156,step,531,219,60,65,0.72485596,0
8156,drawer,336,179,27,29,0.94509727,0
8156,granola bar,359,160,10,16,0.7543718,0
8156,notebook,379,163,21,24,0.8148079,0
8156,pen,358,160,10,12,0.764671,0
8156,sport drink,335,155,18,20,0.8316221,0
8156,water bottle,332,128,21,23,0.9634447,0
8156,spray bottle,337,119,24,27,0.9488363,0
8156,paper towel,335,110,25,27,0.94936067,0
8156,pill bottle,344,147,10,10,0.5592966,0
8156,dumbbell,75,178,30,38,0.9784506,0
8158,jump rope,63,188,43,55,0.973097,0
8158,step,531,220,60,64,0.7542784,0
8158,drawer,332,182,27,30,0.9185903,0
8158,granola bar,359,160,11,15,0.7462266,0
8158,notebook,380,159,21,25,0.83832645,0
8158,pen,358,161,10,12,0.8444531,0
8158,sport drink,333,155,18,21,0.8869918,0
8158,water bottle,333,129,22,23,0.97092503,0
8158,spray bottle,337,120,24,26,0.97091496,0
8158,paper towel,335,111,25,27,0.975318,0
8158,pill bottle,343,148,10,10,0.8486157,0
8158,dumbbell,75,178,30,38,0.98804873,0
8160,jump rope,64,188,43,55,0.9763207,0
8160,step,531,220,60,63,0.64121085,0
8160,drawer,329,182,27,29,0.9435839,0
8160,granola bar,356,159,11,15,0.727032,0
8160,notebook,393,147,21,25,0.72868586,0
8160,pen,355,162,10,12,0.8103504,0
8160,sport drink,333,155,19,21,0.92092335,0
8160,water bottle,333,129,22,23,0.976483,0
8160,spray bottle,334,120,25,26,0.948802,0
8160,paper towel,336,111,25,27,0.9404949,0
8160,pill bottle,345,147,10,10,0.80776817,0
8160,dumbbell,75,178,30,38,0.98567665,0
8162,jump rope,64,187,43,55,0.9804466,0
8162,step,532,244,60,62,0.61204517,0
8162,drawer,329,185,27,29,0.9189268,0
8162,granola bar,360,160,11,15,0.8245134,0
8162,notebook,393,144,21,25,0.727122,0
8162,pen,356,161,10,12,0.82027125,0
8162,sport drink,331,154,19,21,0.92183894,0
8162,water bottle,330,129,22,23,0.9428368,0
8162,spray bottle,334,119,25,26,0.94881916,0
8162,paper towel,337,111,25,27,0.9800694,0
8162,pill bottle,348,145,10,10,0.8143698,0
8162,dumbbell,76,178,30,38,0.99113363,0
8164,jump rope,64,187,43,55,0.97697043,0
8164,step,533,268,58,62,0.78237927,0
8164,drawer,329,190,27,29,0.9374851,0
8164,granola bar,364,159,11,15,0.6573752,0
8164,notebook,391,135,21,25,0.8585974,0
8164,pen,356,160,10,12,0.77829117,0
8164,sport drink,329,155,19,20,0.88596547,0
8164,water bottle,327,129,22,23,0.96472,0
8164,spray bottle,331,119,25,27,0.9586516,0
8164,paper towel,334,111,25,27,0.9501787,0
8164,pill bottle,347,145,10,10,0.6907949,0
8164,dumbbell,76,178,30,38,0.9931201,0
8166,jump rope,64,187,43,56,0.9717362,0
8166,step,528,293,57,62,0.7932083,0
8166,drawer,329,193,27,29,0.9167152,0
8166,granola bar,368,159,11,15,0.79358816,0
8166,notebook,389,134,22,25,0.8739882,0
8166,pen,357,161,10,12,0.71124876,0
8166,sport drink,332,155,19,20,0.8637631,0
8166,water bottle,325,125,22,23,0.941645,0
8166,spray bottle,332,119,26,27,0.9700605,0
8166,paper towel,335,112,25,27,0.9565409,0
8166,pill bottle,345,145,10,10,0.77176815,0
8166,dumbbell,76,178,30,38,0.9903114,0
8168,jump rope,64,187,44,56,0.9797459,0
8168,step,529,294,56,62,0.80412537,0
8168,drawer,329,194,27,29,0.9477719,0
8168,granola bar,359,159,11,15,0.84854037,0
8168,notebook,383,136,22,25,0.7212624,0
8168,pen,356,161,10,12,0.90131694,0
8168,sport drink,335,152,19,21,0.89288145,0
8168,water bottle,322,125,22,23,0.9573874,0
8168,spray bottle,332,115,26,27,0.9532853,0
8168,paper towel,336,111,25,27,0.962142,0
8168,pill bottle,347,145,10,10,0.77966374,0
8168,dumbbell,76,178,30,38,0.98184675,0
8170,jump rope,64,187,44,55,0.96551716,0
8170,step,531,287,55,62,0.7425658,0
8170,drawer,326,198,27,29,0.940519,0
8170,granola bar,361,160,11,15,0.38480344,0
8170,notebook,381,133,22,24,0.8745258,0
8170,pen,359,161,10,12,0.5156018,0
8170,sport drink,338,149,19,20,0.9376892,0
8170,water bottle,323,125,22,23,0.9408087,0
8170,spray bottle,332,112,26,28,0.97503847,0
8170,paper towel,336,111,25,27,0.97739434,0
8170,pill bottle,348,146,10,10,0.8347259,0
8170,dumbbell,76,178,30,38,0.9836389,0
8172,jump rope,64,188,44,56,0.9654885,0
8172,step,532,288,53,62,0.7378213,0
8172,drawer,326,195,27,29,0.9462222,0
8172,granola bar,360,160,11,15,0.44450945,0
8172,notebook,391,133,22,24,0.8741022,0
8172,pen,361,161,10,12,0.5242089,0
8172,sport drink,336,146,19,21,0.79136425,0
8172,water bottle,320,125,22,23,0.9270404,0
8172,spray bottle,332,112,26,28,0.97701466,0
8172,paper towel,337,111,25,27,0.9639223,0
8172,pill bottle,347,144,10,10,0.75888216,0
8172,dumbbell,76,178,30,38,0.9730056,0
8174,jump rope,63,188,44,56,0.9323555,0
8174,step,526,312,52,61,0.834375,0
8174,drawer,323,191,27,29,0.971618,0
8174,granola bar,366,160,11,15,0.66705114,0
8174,notebook,391,126,22,24,0.9144119,0
8174,pen,364,161,10,12,0.70021296,0
8174,sport drink,334,143,19,20,0.8663711,0
8174,water bottle,320,126,21,23,0.922222,0
8174,spray bottle,332,113,26,28,0.96188104,0
8174,paper towel,338,111,25,27,0.9581524,0
8174,pill bottle,347,145,10,10,0.64431125,0
8174,dumbbell,75,178,30,39,0.97878426,0
8176,jump rope,64,188,44,56,0.96600217,0
8176,step,528,313,51,60,0.6915402,0
8176,drawer,323,191,27,29,0.9471044,0
8176,granola bar,363,158,12,15,0.766669,0
8176,notebook,390,125,20,27,0.8893247,0
8176,pen,363,159,10,11,0.80765754,0
8176,sport drink,334,141,19,20,0.9021727,0
8176,water bottle,317,126,21,23,0.925311,0
8176,spray bottle,333,113,26,28,0.9352408,0
8176,paper towel,338,111,25,27,0.9283763,0
8176,pill bottle,345,145,10,10,0.65635645,0
8176,dumbbell,75,178,29,38,0.9768562,0
8178,jump rope,64,188,44,56,0.97750276,0
8178,step,530,316,51,60,0.69044954,0
8178,drawer,324,191,27,29,0.94949406,0
8178,granola bar,367,159,11,15,0.7320933,0
8178,notebook,387,122,21,26,0.91212225,0
8178,pen,366,161,10,12,0.9188197,0
8178,sport drink,337,141,19,21,0.9489778,0
8178,water bottle,315,126,21,23,0.91939926,0
8178,spray bottle,329,114,26,28,0.94614005,0
8178,paper towel,335,108,25,27,0.9378669,0
8178,pill bottle,343,146,10,11,0.8926523,0
8178,dumbbell,76,178,29,39,0.97808105,0
8180,jump rope,64,187,44,56,0.9721734,0
8180,step,537,310,49,59,0.7377497,0
8180,drawer,324,191,27,29,0.9596475,0
8180,granola bar,372,161,12,14,0.80272317,0
8180,notebook,391,119,21,26,0.8832805,0
8180,pen,368,160,10,12,0.73448,0
8180,sport drink,338,141,19,20,0.93890256,0
8180,water bottle,315,127,21,23,0.9286197,0
8180,spray bottle,329,114,26,28,0.96099156,0
8180,paper towel,332,107,25,27,0.9625552,0
8180,pill bottle,342,144,10,11,0.66166544,0
8180,dumbbell,76,178,29,39,0.9680444,0
8182,jump rope,64,187,45,56,0.95432156,0
8182,step,537,298,49,58,0.8370348,0
8182,drawer,324,191,27,29,0.91944206,0
8182,granola bar,374,161,12,14,0.7994167,0
8182,notebook,388,119,22,25,0.9250686,0
8182,pen,372,161,10,11,0.82015985,0
8182,sport drink,341,141,19,21,0.88695216,0
8182,water bottle,318,127,21,23,0.8967305,0
8182,spray bottle,333,114,27,28,0.9509921,0
8182,paper towel,333,107,26,27,0.9349329,0
8182,pill bottle,341,146,10,11,0.6717367,0
8182,dumbbell,77,178,30,39,0.97496265,0
8184,jump rope,64,188,45,56,0.9451067,0
8184,step,538,300,48,57,0.8568906,0
8184,drawer,324,191,27,29,0.9436618,0
8184,granola bar,373,161,12,14,0.9390141,0
8184,notebook,389,119,22,25,0.9193638,0
8184,pen,374,161,10,11,0.94102675,0
8184,sport drink,347,144,19,20,0.85219175,0
8184,water bottle,319,127,21,23,0.97933847,0
8184,spray bottle,333,114,27,28,0.9760844,0
8184,paper towel,334,107,26,27,0.96209913,0
8184,pill bottle,342,149,10,11,0.69071746,0
8184,dumbbell,76,178,30,38,0.9710142,0
8186,jump rope,64,188,45,56,0.94519836,0
8186,step,538,302,48,56,0.89027566,0
8186,drawer,321,191,27,29,0.9660479,0
8186,granola bar,382,159,12,14,0.7535582,0
8186,notebook,393,118,22,25,0.8779474,0
8186,pen,373,165,10,11,0.6383999,0
8186,sport drink,344,144,19,21,0.90964687,0
8186,water bottle,319,127,21,23,0.9485068,0
8186,spray bottle,330,114,26,29,0.93520504,0
8186,paper towel,331,108,25,27,0.9298238,0
8186,pill bottle,346,148,10,11,0.77805394,0
8186,dumbbell,76,178,30,38,0.97988105,0
8188,jump rope,64,188,45,56,0.9534945,0
8188,step,538,298,47,55,0.9132266,0
8188,drawer,321,195,27,29,0.9665994,0
8188,granola bar,380,159,12,14,0.795796,0
8188,notebook,394,118,22,25,0.8604745,0
8188,pen,372,167,10,11,0.8158709,0
8188,sport drink,339,144,19,21,0.90748566,0
8188,water bottle,316,131,20,23,0.9441292,0
8188,spray bottle,331,115,26,29,0.97341466,0
8188,paper towel,335,104,25,27,0.9524767,0
8188,pill bottle,349,146,10,11,0.7135487,0
8188,dumbbell,76,178,30,38,0.9809505,0
8190,jump rope,64,188,45,56,0.9481088,0
8190,step,533,298,47,54,0.9077131,0
8190,drawer,322,194,27,29,0.9313839,0
8190,granola bar,381,159,11,14,0.90414184,0
8190,notebook,395,118,22,24,0.9255645,0
8190,pen,373,168,10,11,0.83124477,0
8190,sport drink,337,143,19,21,0.92561144,0
8190,water bottle,314,133,20,23,0.9193413,0
8190,spray bottle,331,115,26,29,0.95365417,0
8190,paper towel,336,104,24,27,0.9428259,0
8190,pill bottle,349,145,10,11,0.5912977,0
8190,dumbbell,75,177,30,38,0.9818652,0
8192,jump rope,64,188,45,56,0.94941324,0
8192,step,533,293,47,52,0.92050517,0
8192,drawer,326,197,27,29,0.9324175,0
8192,granola bar,381,160,11,14,0.80589354,0
8192,notebook,398,117,22,24,0.9185615,0
8192,pen,375,168,10,11,0.7589447,0
8192,sport drink,340,140,19,21,0.92407215,0
8192,water bottle,311,134,20,23,0.94837606,0
8192,spray bottle,331,115,27,29,0.95229405,0
8192,paper towel,333,100,25,27,0.9617574,0
8192,pill bottle,348,146,10,11,0.8208467,0
8192,dumbbell,76,177,30,38,0.9756115,0
8194,jump rope,64,188,44,56,0.94440806,0
8194,step,528,294,47,52,0.80845785,0
8194,drawer,323,193,27,29,0.94536173,0
8194,granola bar,377,160,11,14,0.80737394,0
8194,notebook,395,117,22,24,0.8399573,0
8194,pen,376,167,10,11,0.78692377,0
8194,sport drink,338,140,19,21,0.80146414,0
8194,water bottle,311,134,21,23,0.91734195,0
8194,spray bottle,328,111,27,29,0.89727384,0
8194,paper towel,334,99,25,28,0.967309,0
8194,pill bottle,345,146,10,10,0.58331853,0
8194,dumbbell,76,177,30,38,0.9748839,0
8196,jump rope,64,188,44,56,0.9470431,0
8196,step,524,295,48,52,0.8222032,0
8196,drawer,328,193,27,29,0.93395287,0
8196,granola bar,380,158,11,14,0.9309174,0
8196,notebook,396,120,22,24,0.8631923,0
8196,pen,379,169,10,11,0.7544928,0
8196,sport drink,339,137,19,21,0.91254914,0
8196,water bottle,311,133,20,23,0.85368997,0
8196,spray bottle,329,112,27,29,0.9647302,0
8196,paper towel,335,99,25,27,0.959243,0
8196,pill bottle,346,145,10,10,0.7122835,0
8196,dumbbell,76,177,30,39,0.9770219,0
8198,jump rope,64,188,44,56,0.93565005,0
8198,step,519,296,47,52,0.7937972,0
8198,drawer,328,192,27,29,0.92742926,0
8198,granola bar,378,160,11,14,0.6310387,0
8198,notebook,402,120,22,24,0.80176705,0
8198,pen,378,167,10,11,0.8398228,0
8198,sport drink,344,145,19,21,0.847052,0
8198,water bottle,314,131,20,23,0.8651833,0
8198,spray bottle,329,108,27,29,0.9119641,0
8198,paper towel,336,98,25,27,0.9624555,0
8198,pill bottle,350,144,10,10,0.41070166,0
8198,dumbbell,76,177,30,39,0.9788613,0
8200,jump rope,64,188,44,56,0.93344843,0
8200,step,515,297,47,52,0.8492157,0
8200,drawer,329,192,27,29,0.93896645,0
8200,granola bar,381,162,11,14,0.65972066,0
8200,notebook,406,117,22,24,0.82588273,0
8200,pen,377,166,10,11,0.70097214,0
8200,sport drink,339,148,19,21,0.93476206,0
8200,water bottle,315,128,20,22,0.93858963,0
8200,spray bottle,330,108,27,29,0.97104776,0
8200,paper towel,336,98,25,27,0.96078026,0
8200,pill bottle,348,147,10,10,0.73706526,0
8200,dumbbell,76,177,30,39,0.9743149,0
8202,jump rope,65,188,44,56,0.9461698,0
8202,step,510,311,47,52,0.884829,0
8202,drawer,329,188,27,29,0.94592524,0
8202,granola bar,382,160,11,14,0.74809015,0
8202,notebook,403,113,22,25,0.74630946,0
8202,pen,376,164,10,11,0.6959426,0
8202,sport drink,337,145,19,21,0.87687343,0
8202,water bottle,318,128,20,22,0.904979,0
8202,spray bottle,326,109,27,30,0.96071124,0
8202,paper towel,333,98,25,27,0.96408534,0
8202,pill bottle,346,141,10,10,0.77858996,0
8202,dumbbell,76,176,30,38,0.9793442,0
8204,jump rope,65,188,44,56,0.9424872,0
8204,step,511,313,46,52,0.89449346,0
8204,drawer,333,184,27,29,0.9168666,0
8204,granola bar,384,162,10,15,0.85778445,0
8204,notebook,395,107,22,25,0.82599944,0
8204,pen,382,163,10,11,0.8377332,0
8204,sport drink,337,145,19,21,0.8097756,0
8204,water bottle,316,131,20,23,0.8859254,0
8204,spray bottle,327,109,27,30,0.9644796,0
8204,paper towel,337,99,25,27,0.94920653,0
8204,pill bottle,345,145,10,10,0.7048566,0
8204,dumbbell,76,176,30,38,0.98681414,0
8206,jump rope,64,188,44,56,0.9325163,0
8206,step,511,321,45,52,0.89079744,0
8206,drawer,330,180,27,29,0.9537964,0
8206,granola bar,383,160,10,15,0.6783427,0
8206,notebook,398,104,21,25,0.6718128,0
8206,pen,381,161,10,11,0.7761417,0
8206,sport drink,335,145,19,21,0.9404577,0
8206,water bottle,313,136,20,23,0.8712751,0
8206,spray bottle,330,113,28,30,0.94590116,0
8206,paper towel,338,95,24,28,0.9761633,0
8206,pill bottle,348,148,10,10,0.819206,0
8206,dumbbell,76,175,30,38,0.98040044,0
8208,jump rope,65,188,44,56,0.9549991,0
8208,step,511,328,44,51,0.93568635,0
8208,drawer,334,179,27,30,0.937136,0
8208,granola bar,383,161,11,14,0.7437128,0
8208,notebook,393,104,21,25,0.7801444,0
8208,pen,382,162,10,11,0.9260235,0
8208,sport drink,336,142,19,21,0.9031641,0
8208,water bottle,310,139,20,22,0.92396253,0
8208,spray bottle,331,113,28,30,0.946179,0
8208,paper towel,338,95,25,27,0.9258207,0
8208,pill bottle,350,147,10,10,0.7136586,0
8208,dumbbell,76,175,30,39,0.9759892,0
8210,jump rope,65,189,44,56,0.9339739,0
8210,step,505,328,44,51,0.95384747,0
8210,drawer,334,183,27,29,0.93871593,0
8210,granola bar,384,159,11,14,0.77740264,0
8210,notebook,390,104,22,24,0.7764137,0
8210,pen,384,160,10,11,0.86604905,0
8210,sport drink,334,140,19,21,0.91330224,0
8210,water bottle,310,139,20,22,0.9270559,0
8210,spray bottle,328,113,28,30,0.94655246,0
8210,paper towel,339,92,25,27,0.9318857,0
8210,pill bottle,351,146,10,10,0.6518891,0
8210,dumbbell,76,175,30,38,0.98067254,0
8212,jump rope,65,189,44,56,0.94741935,0
8212,step,505,329,43,51,0.9276537,0
8212,drawer,338,182,28,29,0.9279324,0
8212,granola bar,385,159,11,14,0.7465431,0
8212,notebook,393,101,22,24,0.8167917,0
8212,pen,384,159,10,11,0.8566449,0
8212,sport drink,337,136,19,21,0.895871,0
8212,water bottle,310,136,20,22,0.91743094,0
8212,spray bottle,328,113,28,30,0.94985336,0
8212,paper towel,340,92,25,27,0.94576484,0
8212,pill bottle,350,144,10,10,0.62864107,0
8212,dumbbell,76,175,30,39,0.98167545,0
8214,jump rope,65,189,44,56,0.9357987,0
8214,step,505,329,43,50,0.9476174,0
8214,drawer,338,186,28,29,0.89558184,0
8214,granola bar,387,157,11,14,0.77125394,0
8214,notebook,394,113,22,24,0.87557214,0
8214,pen,383,158,10,11,0.8839041,0
8214,sport drink,335,137,19,21,0.9449801,0
8214,water bottle,313,133,20,23,0.92575574,0
8214,spray bottle,325,109,28,30,0.8644633,0
8214,paper towel,334,92,25,27,0.91336143,0
8214,pill bottle,349,144,10,10,0.75261086,0
8214,dumbbell,76,175,30,39,0.9807522,0
8216,jump rope,65,189,44,56,0.93917805,0
8216,step,505,330,43,50,0.93176186,0
8216,drawer,335,182,28,29,0.91422224,0
8216,granola bar,390,160,11,13,0.91007537,0
8216,notebook,394,123,22,24,0.84874064,0
8216,pen,383,161,10,10,0.90497327,0
8216,sport drink,335,139,19,21,0.8036281,0
8216,water bottle,314,134,20,22,0.9660738,0
8216,spray bottle,329,109,28,31,0.8966458,0
8216,paper towel,342,95,25,27,0.89849645,0
8216,pill bottle,351,145,10,10,0.80750453,0
8216,dumbbell,76,174,30,39,0.9644038,0
8218,jump rope,64,189,44,55,0.95403254,0
8218,step,504,330,43,49,0.9284872,0
8218,drawer,338,182,28,29,0.9111769,0
8218,granola bar,391,160,11,13,0.9397063,0
8218,notebook,398,122,22,23,0.7483813,0
8218,pen,384,163,10,10,0.9416963,0
8218,sport drink,338,141,19,21,0.91112226,0
8218,water bottle,308,134,20,22,0.8108997,0
8218,spray bottle,326,113,28,31,0.8522561,0
8218,paper towel,346,96,25,27,0.90272963,0
8218,pill bottle,349,146,10,10,0.43105388,0
8218,dumbbell,75,174,30,38,0.96802115,0
8220,jump rope,64,189,44,55,0.96131116,0
8220,step,505,331,42,49,0.91565496,0
8220,drawer,339,183,27,29,0.90184355,0
8220,granola bar,388,159,11,13,0.78160125,0
8220,notebook,395,131,22,24,0.8737594,0
8220,pen,381,161,10,10,0.91222215,0
8220,sport drink,338,139,19,21,0.95640117,0
8220,water bottle,305,133,20,23,0.9174532,0
8220,spray bottle,323,114,28,31,0.7940371,0
8220,paper towel,357,92,25,26,0.7800477,0
8220,pill bottle,346,145,10,10,0.8144705,0
8220,dumbbell,76,174,30,39,0.9804152,0
8222,jump rope,64,189,44,55,0.95941514,0
8222,step,505,331,42,49,0.94190574,0
8222,drawer,342,182,27,29,0.951266,0
8222,granola bar,386,158,11,13,0.8666704,0
8222,notebook,393,134,22,24,0.7609162,0
8222,pen,383,162,10,10,0.8649153,0
8222,sport drink,341,136,19,21,0.825439,0
8222,water bottle,300,130,20,23,0.829083,0
8222,spray bottle,328,110,28,32,0.8950683,0
8222,paper towel,361,96,24,27,0.8218806,0
8222,pill bottle,345,146,10,11,0.8189147,0
8222,dumbbell,76,174,30,39,0.9778527,0
8224,jump rope,65,189,44,55,0.9573062,0
8224,step,506,331,41,49,0.9320603,0
8224,drawer,338,182,27,28,0.91700643,0
8224,granola bar,384,158,11,12,0.86552984,0
8224,notebook,390,143,22,23,0.79289424,0
8224,pen,384,162,10,10,0.88464797,0
8224,sport drink,342,135,19,22,0.86130786,0
8224,water bottle,294,133,20,23,0.9382216,0
8224,spray bottle,332,121,28,32,0.93757737,0
8224,paper towel,359,92,25,27,0.8833917,0
8224,pill bottle,347,147,10,11,0.78220654,0
8224,dumbbell,76,173,30,38,0.9705284,0
8226,jump rope,64,188,43,55,0.961873,0
8226,step,506,332,41,48,0.9528629,0
8226,drawer,338,182,28,28,0.9419169,0
8226,granola bar,385,158,11,13,0.85129964,0
8226,notebook,390,146,22,23,0.7374817,0
8226,pen,385,163,10,10,0.85362214,0
8226,sport drink,340,135,19,21,0.82097334,0
8226,water bottle,291,129,20,23,0.9235692,0
8226,spray bottle,333,121,29,32,0.9075992,0
8226,paper towel,356,88,25,27,0.9181308,0
8226,pill bottle,345,145,10,11,0.8490073,0
8226,dumbbell,76,174,30,38,0.9787409,0
8228,jump rope,65,189,43,55,0.9593026,0
8228,step,506,332,41,48,0.9347115,0
8228,drawer,338,182,28,28,0.92772377,0
8228,granola bar,385,157,11,12,0.920098,0
8228,notebook,393,146,22,23,0.81937975,0
8228,pen,384,162,10,10,0.87297165,0
8228,sport drink,337,132,19,21,0.928608,0
8228,water bottle,291,129,20,23,0.96450806,0
8228,spray bottle,333,121,29,32,0.9465144,0
8228,paper towel,357,91,24,27,0.90965825,0
8228,pill bottle,343,146,10,10,0.81208056,0
8228,dumbbell,76,174,30,38,0.9673093,0
8230,jump rope,65,188,43,55,0.9378794,0
8230,step,506,333,41,48,0.93092346,0
8230,drawer,345,185,28,28,0.8780495,0
8230,granola bar,383,158,11,12,0.86705446,0
8230,notebook,391,149,22,23,0.8736867,0
8230,pen,384,163,10,10,0.8755778,0
8230,sport drink,332,129,19,22,0.9145401,0
8230,water bottle,291,132,20,23,0.9203002,0
8230,spray bottle,329,122,29,32,0.8889665,0
8230,paper towel,358,91,24,27,0.90836215,0
8230,pill bottle,344,144,10,10,0.7936164,0
8230,dumbbell,76,174,30,38,0.9796101,0
8232,jump rope,65,188,43,55,0.9193248,0
8232,step,511,333,40,47,0.94516236,0
8232,drawer,350,186,28,28,0.93841964,0
8232,granola bar,384,157,11,12,0.8885405,0
8232,notebook,392,150,22,22,0.8071209,0
8232,pen,384,162,10,10,0.9191063,0
8232,sport drink,335,126,20,22,0.8736556,0
8232,water bottle,291,129,21,22,0.9706076,0
8232,spray bottle,329,118,29,32,0.9021509,0
8232,paper towel,359,91,24,27,0.89659643,0
8232,pill bottle,348,145,10,10,0.5873189,0
8232,dumbbell,76,174,30,38,0.97144115,0
8234,jump rope,65,188,43,55,0.9487317,0
8234,step,511,333,39,47,0.95464873,0
8234,drawer,355,187,28,28,0.9416035,0
8234,granola bar,382,159,11,12,0.94849,0
8234,notebook,392,150,22,22,0.91304857,0
8234,pen,383,162,10,10,0.9187371,0
8234,sport drink,339,123,20,22,0.89662534,0
8234,water bottle,294,132,21,23,0.8979237,0
8234,spray bottle,330,114,30,32,0.93731487,0
8234,paper towel,356,95,25,27,0.84945047,0
8234,pill bottle,351,146,10,10,0.65243274,0
8234,dumbbell,75,174,30,38,0.9742364,0
8236,jump rope,64,188,43,55,0.95810306,0
8236,step,510,334,39,46,0.94364697,0
8236,drawer,354,187,28,27,0.9804482,0
8236,granola bar,383,160,11,12,0.9123874,0
8236,notebook,390,150,22,22,0.87213314,0
8236,pen,382,161,10,10,0.8717507,0
8236,sport drink,336,123,20,21,0.9346247,0
8236,water bottle,294,132,21,22,0.96731555,0
8236,spray bottle,334,118,30,32,0.9434347,0
8236,paper towel,357,98,25,27,0.9235779,0
8236,pill bottle,350,142,10,10,0.84875697,0
8236,dumbbell,75,174,30,38,0.97596186,0
8238,jump rope,65,188,43,55,0.95330375,0
8238,step,510,335,39,46,0.96116644,0
8238,drawer,355,183,28,27,0.95777595,0
8238,granola bar,383,160,11,12,0.92749345,0
8238,notebook,387,153,22,22,0.81056464,0
8238,pen,382,162,10,10,0.9461621,0
8238,sport drink,331,123,19,22,0.9230207,0
8238,water bottle,294,132,21,23,0.97782,0
8238,spray bottle,330,118,30,32,0.8884649,0
8238,paper towel,354,95,24,27,0.95280945,0
8238,pill bottle,353,147,10,10,0.68633586,0
8238,dumbbell,76,174,30,38,0.97756094,0
8240,jump rope,64,188,44,55,0.93138534,0
8240,step,509,335,39,45,0.961125,0
8240,drawer,355,187,28,27,0.93304205,0
8240,granola bar,383,160,11,12,0.8652192,0
8240,notebook,385,153,21,22,0.83590764,0
8240,pen,384,164,10,10,0.8786067,0
8240,sport drink,332,121,20,21,0.9264232,0
8240,water bottle,294,132,20,23,0.96336955,0
8240,spray bottle,330,115,30,32,0.9576089,0
8240,paper towel,355,95,25,27,0.90723956,0
8240,pill bottle,354,148,10,10,0.7848049,0
8240,dumbbell,76,174,30,38,0.9775392,0
8242,jump rope,65,188,43,55,0.9429529,0
8242,step,509,335,39,45,0.93810403,0
8242,drawer,356,191,27,27,0.8957912,0
8242,granola bar,382,161,10,12,0.89541113,0
8242,notebook,383,156,22,21,0.84286076,0
8242,pen,385,162,10,10,0.9581527,0
8242,sport drink,335,123,20,21,0.90094,0
8242,water bottle,291,132,20,22,0.9575727,0
8242,spray bottle,335,114,30,33,0.9401145,0
8242,paper towel,356,91,25,27,0.9172651,0
8242,pill bottle,357,148,10,10,0.8458356,0
8242,dumbbell,75,178,30,38,0.9702965,0
8244,jump rope,64,189,43,55,0.92855215,0
8244,step,509,336,39,45,0.9540673,0
8244,drawer,360,187,27,27,0.90665895,0
8244,granola bar,383,161,10,12,0.8555896,0
8244,notebook,386,153,21,21,0.91061026,0
8244,pen,386,163,10,10,0.8755814,0
8244,sport drink,338,126,20,21,0.780381,0
8244,water bottle,291,132,20,22,0.9705165,0
8244,spray bottle,340,119,30,33,0.9050741,0
8244,paper towel,350,98,24,27,0.89777964,0
8244,pill bottle,356,149,10,10,0.79922247,0
8244,dumbbell,76,178,30,38,0.9811639,0
8246,jump rope,65,189,43,55,0.9300175,0
8246,step,509,337,39,45,0.931645,0
8246,drawer,364,182,27,27,0.88517594,0
8246,granola bar,382,161,10,12,0.9496627,0
8246,notebook,386,150,21,21,0.8186383,0
8246,pen,388,162,10,10,0.894151,0
8246,sport drink,336,123,20,21,0.69843143,0
8246,water bottle,291,135,20,22,0.938925,0
8246,spray bottle,345,123,30,33,0.7996158,0
8246,paper towel,354,94,24,27,0.88116086,0
8246,pill bottle,355,148,10,10,0.5527948,0
8246,dumbbell,76,178,30,38,0.9833429,0
8248,jump rope,65,189,43,55,0.9319667,0
8248,step,509,337,38,44,0.93628114,0
8248,drawer,361,179,27,27,0.89987713,0
8248,granola bar,381,159,10,12,0.8074543,0
8248,notebook,384,150,21,21,0.86024415,0
8248,pen,387,161,10,10,0.93356663,0
8248,sport drink,331,123,19,21,0.8245476,0
8248,water bottle,288,136,20,22,0.9503336,0
8248,spray bottle,354,127,30,33,0.90792465,0
8248,paper towel,358,97,24,27,0.86579096,0
8248,pill bottle,363,153,10,10,0.7616997,0
8248,dumbbell,76,178,30,38,0.98354167,0
8250,jump rope,65,188,43,55,0.9437256,0
8250,step,509,337,38,44,0.9483883,0
8250,drawer,365,175,26,27,0.8991248,0
8250,granola bar,383,161,10,12,0.7560403,0
8250,notebook,380,158,21,21,0.78461796,0
8250,pen,386,162,10,10,0.8972326,0
8250,sport drink,332,123,19,21,0.8643424,0
8250,water bottle,289,134,20,22,0.9405153,0
8250,spray bottle,350,132,30,33,0.81600386,0
8250,paper towel,362,97,25,26,0.897158,0
8250,pill bottle,365,151,10,11,0.78760016,0
8250,dumbbell,76,178,30,38,0.98472553,0
8252,jump rope,65,188,43,55,0.9564836,0
8252,step,508,337,38,44,0.93524206,0
8252,drawer,362,171,26,27,0.892497,0
